subcode,SSRT_motorsel,SSRT_stimsel,SSRT_high,SSRT_low,UPPS.lack_of_perseverance,UPPS.lack_of_premeditation,UPPS.negative_urgency,UPPS.positive_urgency,UPPS.sensation_seeking,spatial.forward_span,spatial.reverse_span,digit.forward_span,digit.reverse_span,SSS.boredom_susceptibility,SSS.disinhibition,SSS.experience_seeking,SSS.thrill_adventure_seeking,Dickman.dysfunctional,Dickman.functional
s023,0.9680589613373222,0.22241116398740898,1.2060689657666248,1.0352616180815097,-0.5218023819791899,-0.65324472782979,-0.07073845982211069,-0.4635627544731921,-0.20774953075591043,0.3586695409409417,1.6888503001523472,-1.3513236192995601,-1.308641716905179,-0.2667098441660847,-0.08001640413713598,1.021835092252409,0.2990839963113836,-0.561056905097761,-0.45092970399811233
s025,-0.492308018121463,0.7270118862980157,-0.060671143105833096,-0.33798998532547986,1.7968703706871891,0.26677633371869036,1.4134592249960098,1.3314358811135112,-0.4433260629815694,0.8567769034162275,0.07177053068376528,-0.0015600595928194855,-0.7566003646543938,-0.7297061466791194,-0.08001640413713598,-0.8382358562827399,0.6222202021163403,1.633456812569946,-1.3128097771921718
s030,-1.9914887378970936,-0.26911700075244843,-1.4533444791746564,-1.474043584505345,0.5483542730976007,1.0027931827955512,0.1991156647344325,0.8527695783462346,0.7345565978640348,0.7322500627974055,-0.6212636562313422,-1.2549119364633647,-1.377646885936527,0.6592827608599848,2.274752060470011,0.09179961819409276,1.2684926137262529,0.7556513253975264,1.2728304427060286
s031,0.7545833895888509,-0.3475523461894928,0.03933465496304517,-0.36607922266787,0.5483542730976007,1.1867973950647661,0.1991156647344325,0.7331030025287651,0.8523448640475376,1.2303574252726912,0.7648047175988717,-0.0015600595928194855,-0.1355538433722601,-1.1927024491921543,1.0973678281664376,0.5568173552232512,-0.024052209493572698,-0.561056905097761,0.9855370849746752
s032,-0.9896090659425062,-0.15930751714058622,-1.1681427587567443,-1.3679286878797858,-1.413599594543182,-0.837248940099005,-1.2850820200836874,-0.9422290572404682,-1.150055659517201,-1.1356525464849143,-0.2747465627737879,-1.6405586678081472,-1.1706313788424825,-1.1927024491921543,-1.6498620472085672,-0.8382358562827399,-0.3471884152985292,-0.561056905097761,-0.45092970399811233
s035,1.3440670706656765,1.5924151976205954,-0.5236609489795288,0.894815431369559,1.2617920431487941,-0.4692405155605748,0.3340427269317482,-0.4635627544731921,-1.0322673934750444,-0.13943782153434292,1.457838904513979,0.3840866717519638,0.2784771708158286,0.19628645834695,-1.6498620472085672,-1.303253593311898,-1.3165970327133982,-0.12215416177489333,-1.0255164194608184
s036,-0.8295023871315165,0.37666734334640684,1.0393926356518277,-0.31614280072521894,0.19163538807200356,0.8187889705263355,0.1991156647344325,1.2117693052960417,0.8523448640475376,-0.7620720246284496,1.111321811056425,-0.0015600595928194855,-0.9636158717484382,1.5852753658860548,0.3124450066307217,0.5568173552232512,1.9147650253361657,-0.561056905097761,0.12365701146459376
s038,0.21604274267915824,0.6616490984348578,-0.3051297606075355,-0.5564618313205996,-1.2352401520303833,-1.3892615769066505,-0.07073845982211069,-0.9422290572404682,-1.6212087238271733,0.3586695409409417,1.342333206694794,0.67332172026055,0.9685288611293109,-0.7297061466791194,-1.2574006364407093,-0.37321811925358145,-1.3165970327133982,-0.561056905097761,-1.3128097771921718
s039,0.6551231800249332,-1.7567740525412014,0.6875203831879968,1.250612437706501,0.5483542730976007,0.26677633371869036,-0.34059258437865425,-0.8225624814229993,-1.6212087238271733,-1.3847062277225561,0.4182876241413185,0.8661450859329425,-0.1355538433722601,-0.7297061466791194,-0.8649392256728516,-0.37321811925358145,-1.3165970327133982,-0.561056905097761,-1.0255164194608184
s040,-0.9338143142361313,-0.4678198758585819,-0.5792197256844611,-1.030857839771104,1.7968703706871891,2.6588310934208916,0.3340427269317482,0.7331030025287651,0.14561526751190537,0.6077232221785845,0.7648047175988717,-0.19438342526521113,1.2445495372547026,-0.2667098441660847,-0.08001640413713598,-1.303253593311898,0.2990839963113836,4.26687327356052,-0.16363634626675963
s041,0.3397615399421957,-1.8116787943471326,-0.6384824208371297,0.26436810435084446,-0.7001618244919885,-1.3892615769066505,-0.47551964657596957,-0.8225624814229993,0.02782700132840324,0.9813037440350483,1.342333206694794,0.5769100374243545,1.2445495372547026,-0.2667098441660847,0.3124450066307217,-0.8382358562827399,0.2990839963113836,-0.561056905097761,-1.3128097771921718
s042,0.5629405467691507,0.3714383203177934,0.4208382550043214,1.3348801497336715,0.5483542730976007,-0.28523630308895476,-0.07073845982211069,-0.8225624814229993,0.02782700132840324,0.3586695409409417,-0.9677807496888953,-1.062088570790973,-1.65366756206192,-0.7297061466791194,0.70490641739858,1.021835092252409,-0.3471884152985292,-0.561056905097761,-1.3128097771921718
s043,0.30822537593348537,0.9231002498906268,-1.4829758267521016,-0.3317479325814782,0.7267137156103993,1.0027931827955512,-0.07073845982211069,-0.9422290572404682,0.4989800657797218,-1.633759908960199,0.18727622850294934,0.4804983545881592,-0.5495848575603495,2.048271668399089,1.0973678281664376,1.021835092252409,1.2684926137262529,0.3167485820746588,1.8474171581687346
s044,-0.8707419862201659,-0.49396499100478625,0.5467714822029088,0.317425552663624,-1.2352401520303833,-1.3892615769066505,-0.07073845982211069,-0.9422290572404682,-1.3856321917428602,0.6077232221785845,0.3027819263221344,-1.7369703506443435,0.8305185230666138,0.6592827608599848,1.0973678281664376,0.5568173552232512,-1.3165970327133982,-0.561056905097761,-0.7382230617294657
s046,1.1014811936788433,2.274802702922882,1.7135057930064885,1.19131293664972,0.5483542730976007,0.26677633371869036,-0.07073845982211069,0.6134364268788297,-0.5611143290237259,-1.882813590197842,-1.1987921453272645,-0.9656768879547768,-2.41272442140675,0.6592827608599848,-0.4724778149049939,-0.8382358562827399,-0.993460826908442,0.3167485820746588,1.2728304427060286
s047,-0.4680494304223431,-0.2298993280339262,-0.42735906935838675,-0.6063982532632506,-1.0568807095175852,0.45078054598790523,-1.554936144640231,-0.5832293301231279,1.6768627266253253,1.4794111065103341,0.18727622850294934,0.3840866717519638,0.07146166372178427,0.19628645834695,-0.08001640413713598,0.5568173552232512,1.9147650253361657,-0.561056905097761,0.12365701146459376
s049,-1.3704688928115576,-0.9541190175682573,-0.7977509140564545,-0.7281182817469414,0.19163538807200356,-0.28523630308895476,-0.07073845982211069,-0.10456302735585138,-0.7966908612493852,-2.007340430816663,-1.4298035409656327,-0.3872067909376028,-0.8256055336857417,-0.7297061466791194,-0.8649392256728516,-0.37321811925358145,0.2990839963113836,-0.12215416177489333,-0.16363634626675963
s051,-0.9362401730064799,-0.5488697328107174,-0.3217973936190152,-1.1432147891406645,-1.0568807095175852,-1.0212531523682202,-1.1501549578863721,-1.0618956328904041,0.02782700132840324,-1.758286749579021,-1.1987921453272645,0.8661450859329425,1.4515650443487476,-0.2667098441660847,1.882290649702153,-0.37321811925358145,0.6222202021163403,-0.561056905097761,0.9855370849746752
s052,-0.31522032792094384,-0.054727056557337485,0.28008935401923346,0.5858338206032672,0.36999483058480215,0.6347847582571206,-0.07073845982211069,-0.8225624814229993,-0.32553779693941254,-0.5130183433908078,-0.390252260592973,0.4804983545881592,-0.20455901240360863,1.1222790633730195,-0.4724778149049939,0.5568173552232512,-0.3471884152985292,-0.561056905097761,-0.45092970399811233
s053,1.3149567654273147,-0.09917375230447316,0.9134594084554625,-0.21626995684178912,1.7968703706871891,0.26677633371869036,-0.20566552201942603,0.25443669976148897,-1.0322673934750444,0.9813037440350483,0.3027819263221344,0.67332172026055,1.5205702133800953,-0.7297061466791194,-0.4724778149049939,1.021835092252409,-1.3165970327133982,-0.561056905097761,-1.0255164194608184
s054,-0.5966199452246225,-0.7031259121697152,3.6358394669971483,-0.3941684600102602,1.4401514856615927,0.6347847582571206,1.4134592249960098,0.8527695783462346,0.381191799596219,1.6039379471291548,0.7648047175988717,0.5769100374243545,-0.3425693504663045,0.6592827608599848,0.3124450066307217,0.5568173552232512,0.2990839963113836,1.194554068720394,-0.45092970399811233
s055,1.4168428337615808,-0.188067143800313,0.6060341773533553,-0.16321250852713723,2.6886675832511813,2.8428353056901066,2.897656909652217,3.7247673949498923,2.2658040571188,-0.014910980915522048,0.9958161132372408,0.8661450859329425,0.7615133540352659,2.9742642734251588,1.882290649702153,1.4868528292815677,1.2684926137262529,4.26687327356052,0.9855370849746752
s056,0.6041801458578001,0.0969146112881379,1.0282808803108414,0.6326492161739175,-1.2352401520303833,-1.3892615769066505,-1.2850820200836874,-1.0618956328904041,-0.0899612647137536,-0.8865988652472715,-1.5453092387848177,1.1553801344415287,-1.8606830691559642,-0.2667098441660847,-0.8649392256728516,-0.8382358562827399,-0.024052209493572698,-0.561056905097761,-0.7382230617294657
s058,-0.04352414569574899,-0.9462754830245529,-0.3718002926534544,-0.36295819629586923,-0.7001618244919885,-0.4692405155605748,-0.7453737711325131,-0.10456302735585138,1.4412861943996664,1.1058305846538703,0.4182876241413185,-0.0015600595928194855,0.3474823398471772,0.19628645834695,-0.4724778149049939,0.5568173552232512,1.2684926137262529,-0.12215416177489333,1.5601238004373814
s059,0.7764161185176222,-0.6325341012763752,1.0060573696288684,0.663859479886436,0.9050731581231971,1.0027931827955512,0.46896978912906395,-0.34389617865572303,-0.5611143290237259,-0.014910980915522048,0.7648047175988717,-0.3872067909376028,0.4164875088785251,-0.2667098441660847,-0.08001640413713598,1.4868528292815677,-0.6703246211034856,0.3167485820746588,-0.7382230617294657
s060,1.0966294761396014,0.7113248172106069,-0.20512396253865725,-0.5065254093798208,-0.16508349695359278,-1.0212531523682202,-0.34059258437865425,-0.9422290572404682,-1.738996990010676,2.1020453096044407,1.5733446023331632,1.8302619142949,1.3825598753173995,-1.1927024491921543,-1.6498620472085672,-0.8382358562827399,-1.3165970327133982,-0.561056905097761,-1.3128097771921718
s062,-0.856186833600985,-0.30572016195587964,-0.2717944945845761,-1.168183000111054,-0.5218023819791899,-1.2052573646374352,-0.47551964657596957,-0.9422290572404682,-1.738996990010676,-1.0111257058660925,-1.0832864475080795,-0.0015600595928194855,2.279627072724925,-0.7297061466791194,-0.8649392256728516,-1.7682713303410562,-1.3165970327133982,-0.12215416177489333,-0.7382230617294657
s063,0.3252063873230149,0.6328894717735625,0.46898919481600354,0.6482543480301767,0.36999483058480215,0.8187889705263355,0.46896978912906395,0.8527695783462346,-0.32553779693941254,0.2341427003221208,-0.7367693540505262,1.7338502314587028,1.2445495372547026,0.6592827608599848,0.3124450066307217,1.021835092252409,-0.993460826908442,-0.12215416177489333,1.2728304427060286
s064,-0.19635324819714822,-0.08610119473215526,0.28379327246474756,-0.5627038840646011,-0.16508349695359278,0.8187889705263355,0.1991156647344325,1.2117693052960417,0.02782700132840324,-1.3847062277225561,0.18727622850294934,-0.3872067909376028,-0.20455901240360863,1.5852753658860548,0.3124450066307217,-0.8382358562827399,0.2990839963113836,-0.561056905097761,1.5601238004373814
s066,0.4149631618084487,0.4603317118120647,2.850608756232623,0.5702286887451354,-1.413599594543182,-1.2052573646374352,0.46896978912906395,-0.7028959057730634,-1.2678439255593574,-0.8865988652472715,-0.7367693540505262,-0.2907951081014074,-1.1016262098111347,-0.7297061466791194,-0.08001640413713598,-0.37321811925358145,-1.3165970327133982,-0.12215416177489333,-1.0255164194608184
s071,-0.024117275537326264,0.23548372155972688,0.6356655249308006,0.5078081613182259,-0.16508349695359278,0.45078054598790523,-0.47551964657596957,-0.8225624814229993,0.2634035335540622,-1.1356525464849143,0.4182876241413185,-1.062088570790973,-0.6185900265916974,-0.7297061466791194,-0.4724778149049939,-0.37321811925358145,0.9453564079212966,0.3167485820746588,1.5601238004373814
s074,0.26213405930704947,0.2302546985311134,-0.24586706545486697,-0.44098385558091047,-1.413599594543182,-1.0212531523682202,-0.34059258437865425,0.1347701241115535,0.7345565978640348,-0.3884915027719858,-0.7367693540505262,-0.0015600595928194855,-0.9636158717484382,-1.1927024491921543,-0.4724778149049939,-0.8382358562827399,0.6222202021163403,-0.12215416177489333,-0.16363634626675963
s080,1.4750634442383044,0.5858282645113358,2.3505797658882317,1.9871746613507746,0.013275945559205396,2.106818456613246,0.8737509758829228,0.6134364268788297,-0.20774953075591043,-0.3884915027719858,0.6492990197796876,0.8661450859329425,-0.6875951956230453,0.19628645834695,0.3124450066307217,1.021835092252409,0.2990839963113836,1.633456812569946,1.2728304427060286
s081,-0.7203387424876599,-1.3096925835500484,-0.6236667470484071,0.2830942625791046,0.19163538807200356,-1.3892615769066505,-1.1501549578863721,-0.8225624814229993,-1.150055659517201,0.9813037440350483,-0.9677807496888953,0.4804983545881592,0.14046683275313218,-0.7297061466791194,-0.8649392256728516,-0.37321811925358145,-0.6703246211034856,-0.561056905097761,-1.0255164194608184
s082,-0.8416316809818041,-0.6586792164225795,-1.1014722267108255,-0.7249972553749405,-0.5218023819791899,-1.0212531523682202,-1.6898632068375463,-0.8225624814229993,-1.3856321917428602,1.6039379471291548,0.07177053068376528,0.3840866717519638,0.2784771708158286,-0.7297061466791194,-0.8649392256728516,-0.37321811925358145,-1.3165970327133982,-0.12215416177489333,-0.7382230617294657
s085,-1.028422806260807,-0.4416747607139461,-0.7088568713285627,-0.3005376688689596,0.013275945559205396,-0.28523630308895476,-1.554936144640231,-1.0618956328904041,1.6768627266253253,0.6077232221785845,1.22682750887561,1.3482035001139212,0.4164875088785251,1.5852753658860548,-1.2574006364407093,-0.8382358562827399,1.5916288195312092,-0.561056905097761,-1.3128097771921718
s087,-0.11387405002276013,2.4081427901658574,0.7060399754222336,0.726280007315218,-0.3434429394663913,-0.837248940099005,1.548386287193325,-0.8225624814229993,-1.3856321917428602,-0.7620720246284496,-0.7367693540505262,-1.062088570790973,0.20947200178448072,-0.2667098441660847,1.0973678281664376,-0.8382358562827399,-1.3165970327133982,-0.561056905097761,-0.7382230617294657
s088,-0.42195811379445186,-0.9671915751421438,-0.14215734893825252,-0.5814300422928613,-0.16508349695359278,-0.837248940099005,-1.2850820200836874,-0.9422290572404682,-0.20774953075591043,-0.26396466215316494,-0.15924086495460385,-1.1585002536271685,0.2784771708158286,0.19628645834695,-0.8649392256728516,0.5568173552232512,-0.024052209493572698,-0.561056905097761,-0.45092970399811233
s090,-0.09931889740357926,0.2799304173068626,0.028222899622058695,1.1476185674510704,-1.413599594543182,-1.3892615769066505,-1.6898632068375463,-1.0618956328904041,-1.150055659517201,-2.007340430816663,-2.0073320300615554,-2.0262053991529303,-2.136703745281357,-0.7297061466791194,-1.2574006364407093,-0.37321811925358145,-0.993460826908442,-0.561056905097761,-0.16363634626675963
s091,-1.6567202276559334,-0.4338312261702417,-0.9347958965960284,-1.199393263825445,1.2617920431487941,0.45078054598790523,-0.6104467087732849,-0.8225624814229993,-1.5034204577850168,-1.3847062277225561,-0.390252260592973,-0.2907951081014074,-0.27356418143495653,-1.1927024491921543,-1.2574006364407093,-1.7682713303410562,-1.3165970327133982,-0.561056905097761,-0.7382230617294657
s092,-1.1375864509046636,-0.7188129812571241,-0.6421863392826438,-0.7811757300597209,0.9050731581231971,-1.2052573646374352,0.6038968514882914,0.1347701241115535,-0.4433260629815694,0.6077232221785845,0.7648047175988717,-1.4477353021357555,-1.4466520549678754,-0.7297061466791194,-1.6498620472085672,-0.8382358562827399,-0.3471884152985292,-0.561056905097761,-1.0255164194608184
s094,-0.9968866422520967,-1.074386547238915,-0.8533096907613869,-1.165061973739053,-0.3434429394663913,-0.28523630308895476,-0.07073845982211069,0.6134364268788297,0.4989800657797218,0.7322500627974055,0.6492990197796876,-0.19438342526521113,-0.3425693504663045,-0.2667098441660847,0.3124450066307217,-0.8382358562827399,0.9453564079212966,-0.12215416177489333,-1.0255164194608184
s096,-0.33947891562006377,-1.061313989666597,0.0022954704945716393,-1.1151255517982743,1.9752298131999877,-0.65324472782979,0.1991156647344325,0.4937698512288939,-1.2678439255593574,-1.1356525464849143,1.457838904513979,1.4446151829501166,1.0375340301606588,0.6592827608599848,-1.2574006364407093,-0.8382358562827399,-1.3165970327133982,-0.561056905097761,-1.3128097771921718
s097,1.3173826241976632,-0.2795750468096753,0.2949050278057341,-0.472194119293429,-0.3434429394663913,-0.65324472782979,0.1991156647344325,-0.9422290572404682,0.2634035335540622,-0.7620720246284496,-1.1987921453272645,0.2876749889157667,-0.411574519497653,0.19628645834695,1.0973678281664376,0.5568173552232512,-0.3471884152985292,-0.12215416177489333,0.6982437272433225
s100,1.7977026606306323,1.2577577237563953,1.887589960014536,0.4765978976038349,-0.8785212670047866,0.6347847582571206,0.3340427269317482,1.0921027296461063,0.8523448640475376,1.1058305846538703,2.2663787892482694,-0.772853522282386,1.2445495372547026,-0.2667098441660847,0.70490641739858,-0.37321811925358145,0.2990839963113836,-0.561056905097761,-1.0255164194608184
s101,0.5726439818490898,-0.7214274927722151,-0.46069433538134613,0.3985722383206661,0.19163538807200356,1.1867973950647661,1.008678038242151,-0.2242296030057872,0.9701331300896938,-1.5092330683413782,-0.390252260592973,-0.8692652051185814,-0.411574519497653,-1.1927024491921543,1.0973678281664376,0.5568173552232512,1.2684926137262529,-0.561056905097761,0.12365701146459376
s102,2.110638441943021,1.2682157698136223,0.7801183443636248,-0.28493253701082794,0.19163538807200356,-0.4692405155605748,0.1991156647344325,-0.2242296030057872,-1.150055659517201,-0.3884915027719858,0.5337933219605026,-1.1585002536271685,-1.4466520549678754,-1.1927024491921543,-0.8649392256728516,0.5568173552232512,-1.3165970327133982,0.3167485820746588,-1.3128097771921718
s103,1.8340905421785845,0.31130455548168035,0.1023012685634499,-0.7468444399752014,1.0834326006359956,2.6588310934208916,2.627802785257586,2.6477682137654037,1.9124392588509844,-1.758286749579021,-1.0832864475080795,-1.7369703506443435,-1.5846623930305719,0.19628645834695,1.4898292389342953,1.4868528292815677,1.9147650253361657,3.8279705297109685,0.6982437272433225
s105,-0.42680983133514905,-1.6469645689293393,-1.0385056131126427,0.14576910223915457,-0.8785212670047866,0.26677633371869036,-0.20566552201942603,0.015103548461617681,0.616768331821878,0.3586695409409417,-0.9677807496888953,-1.5441469849719518,-1.5156572239992234,-1.1927024491921543,-0.8649392256728516,-0.37321811925358145,1.2684926137262529,0.3167485820746588,-1.0255164194608184
s106,-0.5068631707406439,0.6930232366096756,-0.8199744247384274,-0.5065254093798208,-1.413599594543182,-1.3892615769066505,-1.6898632068375463,-0.5832293301231279,-1.5034204577850168,-0.7620720246284496,-0.8522750518697102,0.3840866717519638,0.07146166372178427,-1.1927024491921543,-1.2574006364407093,-0.37321811925358145,-0.993460826908442,-0.561056905097761,-0.45092970399811233
s107,-0.3661633620880769,-0.8965997642488038,-0.24957098390260316,-0.2412381678121785,0.5483542730976007,0.6347847582571206,0.8737509758829228,0.4937698512288939,0.2634035335540622,-0.26396466215316494,-0.6212636562313422,-1.1585002536271685,0.6235030159725694,-0.2667098441660847,0.70490641739858,0.09179961819409276,-0.024052209493572698,0.3167485820746588,-1.0255164194608184
s109,0.16752556728237378,1.4982927830961421,0.8467888764095436,1.8779387383532147,0.19163538807200356,0.26677633371869036,-0.34059258437865425,-0.34389617865572303,0.7345565978640348,-0.014910980915522048,1.22682750887561,-0.5800301566099945,0.20947200178448072,-0.7297061466791194,-0.8649392256728516,-0.37321811925358145,1.5916288195312092,0.3167485820746588,-0.45092970399811233
s112,-0.3030910340721116,-0.7423435848882374,-1.2755563937188727,-1.536464111934127,0.013275945559205396,0.082772121449475,-0.47551964657596957,0.3741032754114248,0.616768331821878,0.9813037440350483,0.5337933219605026,-0.3872067909376028,1.7965908895054883,0.6592827608599848,0.3124450066307217,1.021835092252409,0.9453564079212966,-0.561056905097761,0.9855370849746752
s113,-0.26427729375381076,0.08384205371425149,0.6541851171650374,0.46099276574757564,0.7267137156103993,0.26677633371869036,-1.0152278955271439,-0.9422290572404682,-0.7966908612493852,2.6001526720797252,0.9958161132372408,-0.19438342526521113,-0.1355538433722601,0.19628645834695,-0.8649392256728516,0.09179961819409276,-0.993460826908442,-0.12215416177489333,-1.0255164194608184
s114,1.1912379681642773,1.3910978109993708,0.28379327246474756,-0.2256330359559192,0.9050731581231971,1.0027931827955512,0.8737509758829228,-1.0618956328904041,0.9701331300896938,0.7322500627974055,-0.2747465627737879,0.19126330607957132,0.6235030159725694,-0.2667098441660847,0.3124450066307217,0.09179961819409276,1.2684926137262529,-0.561056905097761,0.41095036951196984
s117,1.1184622050683728,-1.4325746247342284,0.8671604278665375,0.34239376363588575,-0.8785212670047866,1.370801607333981,0.06418860237520503,0.015103548461617681,2.0302275248931414,-0.26396466215316494,0.8803104154180568,-0.9656768879547768,-0.3425693504663045,1.5852753658860548,2.274752060470011,1.9518705663107256,1.9147650253361657,-0.12215416177489333,1.8474171581687346
s122,0.5217009476819567,0.7374699323568112,0.21341882197331463,0.15513218135328463,0.013275945559205396,-1.3892615769066505,0.06418860237520503,-0.7028959057730634,1.0879213961318506,-0.26396466215316494,-0.15924086495460385,-1.062088570790973,0.692508185003918,-0.7297061466791194,1.4898292389342953,0.5568173552232512,0.2990839963113836,-0.561056905097761,-0.16363634626675963
s123,-0.9289625966968894,1.655163473970231,-0.20512396253865725,-0.4253787237227788,-0.16508349695359278,-0.10123209081973988,0.3340427269317482,0.8527695783462346,0.381191799596219,-1.3847062277225561,-1.4298035409656327,1.251791817277724,-0.06654867434091218,0.19628645834695,-0.8649392256728516,-0.8382358562827399,0.9453564079212966,-0.561056905097761,0.12365701146459376
s124,3.7262603826720997,-0.7711032115495328,1.0505043909928142,1.8342443691526928,0.36999483058480215,1.1867973950647661,0.8737509758829228,-0.9422290572404682,-1.5034204577850168,-0.13943782153434292,0.8803104154180568,-0.5800301566099945,-0.5495848575603495,-0.2667098441660847,-0.8649392256728516,-0.37321811925358145,-1.3165970327133982,2.9501650430652333,0.41095036951196984
s125,-0.2472962823642813,0.05769693856961569,0.3986147443223485,0.5515025305168754,-1.413599594543182,-1.0212531523682202,-1.6898632068375463,-1.0618956328904041,-1.5034204577850168,-0.5130183433908078,0.9958161132372408,-0.8692652051185814,-0.6875951956230453,0.19628645834695,-1.6498620472085672,-1.303253593311898,-1.3165970327133982,-0.561056905097761,-0.45092970399811233
s126,0.3664459864102089,1.2185400510378732,0.4430617656862944,0.44850866026144476,-1.0568807095175852,-0.4692405155605748,-1.6898632068375463,-1.0618956328904041,1.4412861943996664,-0.13943782153434292,-0.390252260592973,-0.09797174242901574,0.0024564946904363514,-1.1927024491921543,-0.8649392256728516,0.09179961819409276,1.5916288195312092,-0.561056905097761,-0.45092970399811233
s128,0.27668921192623036,1.1531772631731467,0.4504696025795447,0.8448790094269079,1.7968703706871891,0.6347847582571206,0.7388239136856071,0.6134364268788297,-1.3856321917428602,-0.26396466215316494,0.07177053068376528,-0.5800301566099945,0.20947200178448072,-0.7297061466791194,-0.08001640413713598,-0.8382358562827399,-1.3165970327133982,-0.12215416177489333,-1.0255164194608184
s130,-0.5359734759790057,-0.7894047921504641,0.5078803385094561,-0.9372270486298033,-1.0568807095175852,0.082772121449475,-0.34059258437865425,-0.9422290572404682,-0.6789025952072286,-0.5130183433908078,-0.15924086495460385,0.2876749889157667,0.4164875088785251,-1.1927024491921543,-1.2574006364407093,-1.7682713303410562,-0.024052209493572698,-0.561056905097761,0.12365701146459376
s132,0.30094779962389495,1.0799709407647156,0.9727221036059089,0.46099276574757564,0.7267137156103993,2.4748268811516767,1.818240411749868,2.408435062297999,1.7946509926674823,0.4831963815597637,1.111321811056425,-0.3872067909376028,-0.6875951956230453,1.1222790633730195,1.0973678281664376,1.9518705663107256,1.9147650253361657,3.8279705297109685,1.8474171581687346
s133,1.3634739408240992,-0.18022360925660857,-0.43106298780390084,0.10519575941063354,-0.7001618244919885,-1.3892615769066505,-1.2850820200836874,-0.8225624814229993,-1.0322673934750444,0.4831963815597637,0.7648047175988717,2.987202108329248,1.5205702133800953,-0.2667098441660847,0.70490641739858,-0.8382358562827399,-1.3165970327133982,-0.561056905097761,-0.16363634626675963
s134,-0.09689303863323066,0.4446446427246558,0.7245595676586924,-0.5158884884939509,0.19163538807200356,0.082772121449475,1.008678038242151,1.2117693052960417,0.02782700132840324,-0.26396466215316494,-0.15924086495460385,-1.8333820334805389,-1.2396365478738312,-0.7297061466791194,-0.4724778149049939,0.5568173552232512,-0.6703246211034856,-0.561056905097761,-0.16363634626675963
s136,-1.4917618313042464,-1.2547878417441172,-0.30142584215979934,0.13952704949515296,-0.7001618244919885,0.082772121449475,-0.7453737711325131,-0.4635627544731921,-1.3856321917428602,0.4831963815597637,-0.5057579584121571,1.541026865786312,0.07146166372178427,0.19628645834695,-0.8649392256728516,-1.7682713303410562,-0.993460826908442,-0.561056905097761,1.5601238004373814
s139,-0.3127944691505953,0.6799506790357891,-0.03103979552838778,0.6045599788315272,-1.0568807095175852,-1.2052573646374352,0.06418860237520503,-0.10456302735585138,0.8523448640475376,-0.3884915027719858,0.8803104154180568,-0.3872067909376028,-0.06654867434091218,0.19628645834695,0.70490641739858,0.5568173552232512,0.2990839963113836,-0.561056905097761,1.2728304427060286
s140,-0.004710405378903537,0.5152364536179959,-0.7533038926925085,-0.5158884884939509,0.5483542730976007,0.6347847582571206,-0.07073845982211069,0.6134364268788297,-0.5611143290237259,0.4831963815597637,0.5337933219605026,-1.8333820334805389,-1.308641716905179,-0.2667098441660847,-1.2574006364407093,-1.303253593311898,-0.3471884152985292,-0.561056905097761,-0.45092970399811233
s141,-0.24001870605469086,1.1688643322605554,1.1282866783797196,1.4160268353888412,-1.413599594543182,-1.2052573646374352,-1.6898632068375463,-0.7028959057730634,-0.5611143290237259,-1.633759908960199,-1.5453092387848177,-2.508263813333909,-1.65366756206192,-1.1927024491921543,-0.08001640413713598,1.021835092252409,-1.3165970327133982,-0.561056905097761,0.41095036951196984
s142,-0.6305819680036814,-0.42337318011144626,0.024518981176544587,1.1257713828508096,-0.5218023819791899,2.8428353056901066,1.548386287193325,2.2887684866480633,2.2658040571188,-0.014910980915522048,-0.043735167135419806,-1.2549119364633647,-0.8256055336857417,2.048271668399089,1.882290649702153,1.9518705663107256,1.9147650253361657,-0.561056905097761,-0.7382230617294657
s144,-0.543251052288596,-1.7593885640562925,-1.6718756675488717,-0.8779275475730223,0.9050731581231971,-1.3892615769066505,0.7388239136856071,0.6134364268788297,2.148015790935298,0.10961585970329883,1.9198616957907164,0.2876749889157667,1.5895753824114434,0.6592827608599848,-0.08001640413713598,0.09179961819409276,1.9147650253361657,-0.561056905097761,-0.45092970399811233
s146,-1.1788260499918577,-0.7057404236848062,0.024518981176544587,-0.35047409080973835,0.9050731581231971,0.45078054598790523,0.6038968514882914,-0.7028959057730634,-1.738996990010676,-2.5054477932919483,-0.2747465627737879,0.2876749889157667,-1.9296882381873126,-1.1927024491921543,-1.2574006364407093,-1.303253593311898,-0.993460826908442,-0.561056905097761,-1.0255164194608184
s150,0.4052597267285097,-0.5305681522082175,-0.21993963632515784,-0.2880535633828288,-1.413599594543182,-1.2052573646374352,-0.47551964657596957,-0.8225624814229993,-0.20774953075591043,-0.5130183433908078,0.18727622850294934,-0.2907951081014074,-1.5156572239992234,-1.1927024491921543,-0.8649392256728516,-0.37321811925358145,-0.024052209493572698,-0.561056905097761,-1.3128097771921718
s151,-0.2109084008163291,-0.9750351096858482,-0.7236725451172853,-0.8560803629727612,-0.5218023819791899,0.082772121449475,0.7388239136856071,2.2887684866480633,-0.5611143290237259,1.1058305846538703,0.5337933219605026,-0.09797174242901574,-0.8946107027170903,0.19628645834695,0.3124450066307217,0.09179961819409276,-1.3165970327133982,-0.561056905097761,0.6982437272433225
